file_path,qualified_name,kind,start_line,end_line,line_range,intended_function,suggestion,notes,executed_lines,total_lines,coverage_ratio,is_async,is_dunder,decorators,code_snippet
src/workflows/ingestion/loaders/docx_loader.py,DocxLoader.load,method,23,31,23-31,general purpose,consider_delete,function-or-method-not-executed,0,9,0.00%,False,False,,"def load(self) -> List[Document]:
        """"""
        Load docx documents.

        Returns:
            List[Document]: Loaded documents.
        """"""
        ensure_file_exists(self._path)
        return self._python_docx_loader()"
src/workflows/ingestion/loaders/docx_loader.py,DocxLoader._python_docx_loader,method,33,64,33-64,general purpose,consider_delete,function-or-method-not-executed,0,32,0.00%,False,False,,"def _python_docx_loader(self) -> List[Document]:
        """"""Loader that relies on python-docx.""""""
        try:
            doc = DocxDocument(self._path)
        except (PackageNotFoundError, BadZipFile) as exc:
            return self._unstructured_loader(exc)

        lines: List[str] = []

        def _append(text: str) -> None:
            stripped = text.strip()
            if stripped:
                lines.append(stripped)

        for paragraph in doc.paragraphs:
            _append(paragraph.text)

        for table in doc.tables:
            for row in table.rows:
                row_values = []
                for cell in row.cells:
                    cell_text = cell.text.strip()
                    if cell_text:
                        row_values.append(cell_text)
                _append("" | "".join(row_values))

        return [
            Document(
                page_content=""\n"".join(lines),
                metadata={""source"": self._path},
            )
        ]"
src/workflows/ingestion/loaders/docx_loader.py,DocxLoader._append,method,42,45,42-45,general purpose,consider_delete,function-or-method-not-executed,0,4,0.00%,False,False,,"def _append(text: str) -> None:
            stripped = text.strip()
            if stripped:
                lines.append(stripped)"
src/workflows/ingestion/loaders/docx_loader.py,DocxLoader._unstructured_loader,method,66,79,66-79,general purpose,consider_delete,function-or-method-not-executed,0,14,0.00%,False,False,,"def _unstructured_loader(self, original_exc: Exception) -> List[Document]:
        """"""Fallback loader via rag-tool-document-processor for oddball docx files.""""""
        try:
            doc = self._office_client.load_as_document(self._path)
            return [doc]
        except RuntimeError as exc:
            plain = self._plain_text_fallback(exc)
            if plain:
                return plain
            raise LoaderInvalidFormatError(
                self._path,
                expected=""DOCX"",
                detail=str(exc),
            ) from original_exc"
src/workflows/ingestion/loaders/docx_loader.py,DocxLoader._plain_text_fallback,method,81,124,81-124,general purpose,consider_delete,function-or-method-not-executed,0,44,0.00%,False,False,,"def _plain_text_fallback(self, secondary_exc: Exception) -> List[Document]:
        """"""
        Last-resort fallback: attempt to read file bytes as text.

        Useful when a file is mislabeled as .docx but not a valid Zip/docx. We
        return an empty list if the content is unreadable to avoid crashing the
        pipeline.
        """"""
        try:
            with open(self._path, ""rb"") as handle:
                raw = handle.read()
        except OSError:
            return []

        # Try UTF-8 first, then fallback to other encodings
        text = None
        for encoding in (""utf-8"", ""utf-16"", ""cp1252"", ""latin-1""):
            try:
                text = raw.decode(encoding).strip()
                if text:
                    break
            except (UnicodeDecodeError, LookupError):
                continue

        # Final fallback: decode with errors='ignore'
        if not text:
            text = raw.decode(""utf-8"", errors=""ignore"").strip()

        if not text:
  ... [truncated]"
src/workflows/ingestion/loaders/email_loader.py,EmailLoader,class,12,37,12-37,general purpose,investigate,class-not-instantiated-or-not-executed,0,26,0.00%,False,False,,"class EmailLoader:
    """"""Email loader that supports .eml and .msg formats.""""""

    def __init__(self, path: str):
        self.path = path
        self.loader = self._select_loader(path)

    def load(self) -> List[Document]:
        """"""
        Load email documents.

        Returns:
            List[Document]: Loaded documents.
        """"""
        return self.loader.load()

    @staticmethod
    def _select_loader(path: str):
        if path.lower().endswith("".eml""):
            return UnstructuredEmailLoader(file_path=path)

        if path.lower().endswith("".msg""):
            return OutlookMessageLoader(file_path=path)

        # Fallback: attempt generic email loader even if extension is uncommon.
        return UnstructuredEmailLoader(file_path=path)"
src/workflows/ingestion/loaders/email_loader.py,EmailLoader.__init__,method,15,17,15-17,initialization/setup,investigate,"dunder, function-or-method-not-executed",0,3,0.00%,False,True,,"def __init__(self, path: str):
        self.path = path
        self.loader = self._select_loader(path)"
src/workflows/ingestion/loaders/email_loader.py,EmailLoader.load,method,19,26,19-26,general purpose,consider_delete,function-or-method-not-executed,0,8,0.00%,False,False,,"def load(self) -> List[Document]:
        """"""
        Load email documents.

        Returns:
            List[Document]: Loaded documents.
        """"""
        return self.loader.load()"
src/workflows/ingestion/loaders/email_loader.py,EmailLoader._select_loader,method,29,37,29-37,general purpose,consider_delete,function-or-method-not-executed,0,9,0.00%,False,False,staticmethod,"def _select_loader(path: str):
        if path.lower().endswith("".eml""):
            return UnstructuredEmailLoader(file_path=path)

        if path.lower().endswith("".msg""):
            return OutlookMessageLoader(file_path=path)

        # Fallback: attempt generic email loader even if extension is uncommon.
        return UnstructuredEmailLoader(file_path=path)"
src/workflows/ingestion/loaders/errors.py,LoaderError,class,6,7,6-7,error handling,investigate,class-not-instantiated-or-not-executed,0,2,0.00%,False,False,,"class LoaderError(Exception):
    """"""Base class for loader-related exceptions."""""""
src/workflows/ingestion/loaders/errors.py,LoaderFileNotFoundError,class,10,15,10-15,error handling,investigate,class-not-instantiated-or-not-executed,0,6,0.00%,False,False,,"class LoaderFileNotFoundError(LoaderError):
    """"""Raised when a loader cannot find the file to process.""""""

    def __init__(self, path: str):
        super().__init__(f""File not found: {path}"")
        self.path = path"
src/workflows/ingestion/loaders/errors.py,LoaderFileNotFoundError.__init__,method,13,15,13-15,initialization/setup,investigate,"dunder, function-or-method-not-executed",0,3,0.00%,False,True,,"def __init__(self, path: str):
        super().__init__(f""File not found: {path}"")
        self.path = path"
src/workflows/ingestion/loaders/errors.py,LoaderDependencyError,class,18,26,18-26,error handling,investigate,class-not-instantiated-or-not-executed,0,9,0.00%,False,False,,"class LoaderDependencyError(LoaderError):
    """"""Raised when a loader requires an optional dependency.""""""

    def __init__(self, dependency: str, detail: Optional[str] = None):
        message = f""Required dependency missing: {dependency}""
        if detail:
            message = f""{message}. {detail}""
        super().__init__(message)
        self.dependency = dependency"
src/workflows/ingestion/loaders/errors.py,LoaderDependencyError.__init__,method,21,26,21-26,initialization/setup,investigate,"dunder, function-or-method-not-executed",0,6,0.00%,False,True,,"def __init__(self, dependency: str, detail: Optional[str] = None):
        message = f""Required dependency missing: {dependency}""
        if detail:
            message = f""{message}. {detail}""
        super().__init__(message)
        self.dependency = dependency"
src/workflows/ingestion/loaders/errors.py,LoaderInvalidFormatError,class,29,38,29-38,formatting/rendering,investigate,class-not-instantiated-or-not-executed,0,10,0.00%,False,False,,"class LoaderInvalidFormatError(LoaderError):
    """"""Raised when a file does not match the expected format.""""""

    def __init__(self, path: str, expected: str, detail: Optional[str] = None):
        message = f""Invalid format for {path}. Expected: {expected}""
        if detail:
            message = f""{message}. {detail}""
        super().__init__(message)
        self.path = path
        self.expected = expected"
